Trader,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,Client Order ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,CompID,Cust ID,Product Code,Penny,Parent Type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,01/25/21,AMEX,B,P,8500,EPD,EPD,3,2021,20,0.75,C,P,2159785025,,E35J,,352,792,oscarg,oscarg,,,,,Y,,,,C,0.1,850,0,0,850,134169994
,01/25/21,AMEX,S,P,500,FB,FB,2,2021,265,7.7,C,P,2159050125,,E35J,,444,792,oscarg,oscarg,,,,,Y,,,,N,0.1,50,125,0,175,134084309
,01/25/21,AMEX,S,P,200,PLD,PLD,1,2022,75,3.25,C,C,2159411025,,E35J,,273,792,oscarg,oscarg,,,,,,,,,N,0.1,20,0,0,20,134236184
,01/25/21,AMEX,S,P,500,QQQ,QQQ,3,2021,270,2.38,C,C,2159305125,,E35J,,50,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,50,0,0,50,134192494
,01/25/21,AMEX,S,P,100,QQQ,QQQ,3,2021,270,2.38,C,C,2159305125,,E35J,,50,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,10,0,0,10,134114341
,01/25/21,AMEX,B,P,250,QQQ,QQQ,3,2021,310,8.38,C,C,2159305125,,E35J,,50,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,25,0,0,25,134191960
,01/25/21,AMEX,B,P,50,QQQ,QQQ,3,2021,310,8.38,C,C,2159305125,,E35J,,50,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,5,0,0,5,134114401
23160696,01/25/21,AMEX,B,P,19,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1.9,0,0.86,2.76,134099814
23160696,01/25/21,AMEX,B,P,3,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.3,0,0.14,0.44,134099838
23160696,01/25/21,AMEX,B,P,3,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.3,0,0.14,0.44,134100170
23160696,01/25/21,AMEX,B,P,3,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.3,0,0.14,0.44,134100452
23160696,01/25/21,AMEX,B,P,3,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.3,0,0.14,0.44,134100760
23160696,01/25/21,AMEX,B,P,1,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.1,0,0.05,0.15,134100613
23160696,01/25/21,AMEX,B,P,78,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,7.8,0,3.51,11.31,134106719
23160696,01/25/21,AMEX,B,P,23,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2.3,0,1.04,3.34,134108004
23160696,01/25/21,AMEX,B,P,2,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.2,0,0.09,0.29,134107510
23160696,01/25/21,AMEX,B,P,1,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.1,0,0.05,0.15,134106733
23160696,01/25/21,AMEX,B,P,2,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.2,0,0.09,0.29,134257493
,01/26/21,AMEX,B,P,50,PFSI,PFSI,8,2021,70,14.3,C,C,2160881226,,E35J,,273,792,oscarg,oscarg,,,,,,,,,N,0.1,5,0,0,5,134787864
23160696,01/26/21,AMEX,B,C,12,SPCE,SPCE,2,2021,45,3.11,O,C,CO112140R99,BLPOPT_20210126-00125-00001BSPCEFEB45C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,1.2,0,0.54,1.74,134770295
23160696,01/26/21,AMEX,S,C,12,SPCE,SPCE,2,2021,50,2.02,O,C,CO112140R99,BLPOPT_20210126-00125-00001LSPCEFEB50C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,1.2,0,0.54,1.74,134772903
,01/26/21,AMEX,B,P,400,SQ,SQ,6,2021,190,18.6,O,N,2161126326,,E35J,362,10,792,oscarg,oscarg,,,,,Y,,,,N,0.1,40,100,0,140,134869662
,01/26/21,AMEX,B,P,100,TSM,TSM,7,2021,115,9.3,C,P,2161230226,,E35J,,444,792,oscarg,oscarg,,,,,Y,,,,N,0.1,10,25,0,35,134874304
,01/26/21,AMEX,B,P,75,TSM,TSM,7,2021,115,9.3,C,P,2161230226,,E35J,,444,792,oscarg,oscarg,,,,,Y,,,,N,0.1,7.5,18.75,0,26.25,134874514
,01/26/21,AMEX,B,P,175,TSM,TSM,7,2021,115,9.3,O,N,2161230226,,E35J,362,10,792,oscarg,oscarg,,,,,Y,,,,N,0.1,17.5,43.75,0,61.25,134873866
,01/27/21,AMEX,B,P,160,DOCU,DOCU,9,2021,200,22.9,O,N,2161964527,,E35J,362,10,792,oscarg,oscarg,,,,,Y,,,,N,0.1,16,40,0,56,135025578
,01/27/21,AMEX,S,C,100,QQQ,QQQ,9,2021,325,28.65,C,F,2161641927,,E35J,,286,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,10,25,0,35,134946514
,01/27/21,AMEX,S,C,100,QQQ,QQQ,9,2021,325,28.65,C,F,2161641927,,E35J,,286,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,10,25,0,35,134949453
,01/27/21,AMEX,S,C,50,QQQ,QQQ,9,2021,325,28.65,C,F,2161641927,,E35J,,286,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,5,12.5,0,17.5,134943801
,01/27/21,AMEX,S,P,100,QQQ,QQQ,9,2021,325,30.15,C,F,2161641927,,E35J,,286,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,10,25,0,35,134946157
,01/27/21,AMEX,S,P,100,QQQ,QQQ,9,2021,325,30.15,C,F,2161641927,,E35J,,286,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,10,25,0,35,134950087
,01/27/21,AMEX,S,P,50,QQQ,QQQ,9,2021,325,30.15,C,F,2161641927,,E35J,,286,792,oscarg,oscarg,,,,etf_qqq,Y,,,,N,0.1,5,12.5,0,17.5,134944017
,01/27/21,AMEX,B,P,300,SE,SE,5,2021,200,24.3,C,C,2162331627,,E35J,,273,792,oscarg,oscarg,,,,,Y,,,,N,0.1,30,0,0,30,135148280
23160696,01/27/21,AMEX,S,C,1,SPCE,SPCE,2,2021,45,4.67,C,C,CO2123MDDAR,BLPOPT_20210127-00015-00001LSPCEFEB45C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,134910734
23160696,01/27/21,AMEX,S,C,11,SPCE,SPCE,2,2021,45,4.68,C,C,CO2123MDDAR,BLPOPT_20210127-00015-00001LSPCEFEB45C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,1.1,0,0.5,1.6,134910677
23160696,01/27/21,AMEX,B,C,1,SPCE,SPCE,2,2021,50,3.37,C,C,CO2123MDDAR,BLPOPT_20210127-00015-00001BSPCEFEB50C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,134909577
23160696,01/27/21,AMEX,B,C,11,SPCE,SPCE,2,2021,50,3.38,C,C,CO2123MDDAR,BLPOPT_20210127-00015-00001BSPCEFEB50C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,1.1,0,0.5,1.6,134909292
,01/28/21,AMEX,B,P,3500,SLV,SLV,1,2023,22,3.95,C,C,2163389328,,E35J,,615,792,oscarg,oscarg,,,,etf,Y,,,,C,0.1,350,0,0,350,135510420
,01/29/21,AMEX,B,C,237,AVGO,AVGO,6,2021,460,35.5,C,F,2164106829,,E35J,,10,792,oscarg,oscarg,,,,,,,,,N,0.1,23.7,59.25,0,82.95,135790855
13566548,01/29/21,AMEX,B,C,5,BABA,BABA,2,2021,260,6.3,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001BBABAFEB260C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.5,0,0.23,0.73,135859088
13566548,01/29/21,AMEX,B,C,2,BABA,BABA,2,2021,260,6.32,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001BBABAFEB260C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,135858929
13566548,01/29/21,AMEX,S,C,5,BABA,BABA,2,2021,275,2.3,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001LBABAFEB275C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.5,0,0.23,0.73,135859984
13566548,01/29/21,AMEX,S,C,2,BABA,BABA,2,2021,275,2.32,O,C,CO2128R73FL,BLPOPT_20210129-00082-00001LBABAFEB275C,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,135860074
23160696,01/05/2021,BATS,B,P,11,XLF,XLF,3,2021,28,0.84,O,C,CO310B1MAA6,BLPOPT_20210105-00163-00005,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1.1,5.5,0.5,7.1,130404151
,01/20/21,BATS,B,C,2,LAZR,LAZR,5,2021,30,9.2,O,C,BATSOPTNYB595067,,BMLS,,284,792,oscarg,oscarg,,,,,,,,,R,0.1,0.2,1.7,0,1.9,133284740
23160696,01/25/21,BATS,B,P,302,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,30.2,151,13.59,194.79,134087714
23160696,01/25/21,BATS,B,P,98,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,9.8,49,4.41,63.21,134087384
23160696,01/25/21,BATS,B,P,51,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,5.1,25.5,2.3,32.9,134087631
23160696,01/25/21,BATS,B,P,31,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,3.1,15.5,1.4,20,134087825
23160696,01/25/21,BATS,B,P,13,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1.3,6.5,0.59,8.39,134087520
23160696,01/25/21,BATS,B,P,10,XLF,XLF,3,2021,29,0.74,O,C,CO111UHJDSP,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,1,5,0.45,6.45,134087656
23160696,01/25/21,BATS,B,P,95,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,9.5,47.5,4.28,61.28,134080618
23160696,01/25/21,BATS,B,P,47,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,4.7,23.5,2.12,30.32,134080471
23160696,01/25/21,BATS,B,P,44,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,4.4,22,1.98,28.38,134080429
23160696,01/25/21,BATS,B,P,20,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2,10,0.9,12.9,134080638
23160696,01/25/21,BATS,B,P,6,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.6,3,0.27,3.87,134080455
23160696,01/25/21,BATS,B,P,5,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.5,2.5,0.23,3.23,134080461
23160696,01/25/21,BATS,B,P,3,XLF,XLF,3,2021,29,0.76,O,C,CO111UHJE7N,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.3,1.5,0.14,1.94,134080500
23160696,01/25/21,BATS,B,P,26,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2.6,13,1.17,16.77,134099423
23160696,01/25/21,BATS,B,P,23,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2.3,11.5,1.04,14.84,134099408
23160696,01/25/21,BATS,B,P,20,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,2,10,0.9,12.9,134098170
23160696,01/25/21,BATS,B,P,6,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.6,3,0.27,3.87,134098847
23160696,01/25/21,BATS,B,P,6,XLF,XLF,3,2021,29,0.78,O,C,CO111UHJET4,BLPOPT_20210125-00029-00066,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,0.6,3,0.27,3.87,134099428
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134099968
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134101273
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134106251
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134115333
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134115342
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134115451
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134115473
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134115477
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134115535
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134115550
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134120150
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134120255
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134120552
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134121414
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134121479
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134176671
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134183562
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134183801
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134191251
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134191464
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134191643
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134233207
15110167,01/25/21,BATS,B,P,25,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.5,-6.25,1.13,-2.63,134252850
15110167,01/25/21,BATS,B,P,21,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,2.1,-5.25,0.95,-2.21,134177152
15110167,01/25/21,BATS,B,P,15,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,1.5,-3.75,0.68,-1.58,134120706
15110167,01/25/21,BATS,B,P,15,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,1.5,-3.75,0.68,-1.58,134253522
15110167,01/25/21,BATS,B,P,14,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,1.4,-3.5,0.63,-1.47,134191280
15110167,01/25/21,BATS,B,P,14,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,1.4,-3.5,0.63,-1.47,134261375
15110167,01/25/21,BATS,B,P,11,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,1.1,-2.75,0.5,-1.16,134191402
15110167,01/25/21,BATS,B,P,6,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.6,-1.5,0.27,-0.63,134191556
15110167,01/25/21,BATS,B,P,3,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.3,-0.75,0.14,-0.32,134174329
15110167,01/25/21,BATS,B,P,1,XLF,XLF,3,2021,29,0.76,O,C,CO211UHJF5K,BLPOPT_20210125-00052-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,A,0.1,0.1,-0.25,0.05,-0.11,134174775
23160696,01/25/21,BATS,B,P,272,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,27.2,136,12.24,175.44,134108216
23160696,01/25/21,BATS,B,P,34,XLF,XLF,3,2021,29,0.77,O,C,CO311UHJ3TQ,BLPOPT_20210125-00037-00001,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,BLPOPT,OGRUDMA,etf,Y,SR,,,R,0.1,3.4,17,1.53,21.93,134108339
