ise_mt,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,08/03/21,CBOE,S,C,200,VIX,VIX,8,2021,19,2.34,C,C,621215000G6,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,90,0,110,168137794
,08/03/21,CBOE,S,C,100,VIX,VIX,8,2021,19,2.34,C,C,621215000G6,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,10,45,0,55,168137844
,08/03/21,CBOE,S,C,500,VIX,VIX,8,2021,19,2.34,C,C,621215000G8,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,225,0,275,168137828
,08/03/21,CBOE,S,P,92,VIX,VIX,8,2021,19,1.1,C,C,621215000FV,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,9.2,27.6,0,36.8,168137731
,08/03/21,CBOE,S,P,186,VIX,VIX,8,2021,19,1.11,C,C,621215000FV,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,18.6,55.8,0,74.4,168137812
,08/03/21,CBOE,S,P,186,VIX,VIX,8,2021,19,1.11,C,C,621215000FV,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,18.6,55.8,0,74.4,168137842
,08/03/21,CBOE,S,P,36,VIX,VIX,8,2021,19,1.11,C,C,621215000FV,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,3.6,10.8,0,14.4,168137955
,08/03/21,CBOE,S,P,314,VIX,VIX,8,2021,19,1.11,C,C,621215000G4,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,31.4,94.2,0,125.6,168137816
,08/03/21,CBOE,S,P,186,VIX,VIX,8,2021,19,1.12,C,C,621215000G4,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,18.6,55.8,0,74.4,168138048
,08/03/21,CBOE,S,P,200,VIX,VIX,8,2021,19,1.11,C,C,621215000G6,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,60,0,80,168137924
,08/03/21,CBOE,S,P,200,VIX,VIX,8,2021,19,1.11,C,C,621215000G6,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,20,60,0,80,168137970
,08/03/21,CBOE,S,P,100,VIX,VIX,8,2021,19,1.11,C,C,621215000G6,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,10,30,0,40,168137804
,08/03/21,CBOE,S,P,500,VIX,VIX,8,2021,19,1.11,C,C,621215000G8,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,150,0,200,168138000
,08/03/21,CBOE,B,C,186,VIX,VIX,8,2021,21,1.72,C,C,621215000FV,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,18.6,55.8,0,74.4,168137285
,08/03/21,CBOE,B,C,186,VIX,VIX,8,2021,21,1.72,C,C,621215000FV,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,18.6,55.8,0,74.4,168137407
,08/03/21,CBOE,B,C,92,VIX,VIX,8,2021,21,1.72,C,C,621215000FV,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,9.2,27.6,0,36.8,168137537
,08/03/21,CBOE,B,C,36,VIX,VIX,8,2021,21,1.72,C,C,621215000FV,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,3.6,10.8,0,14.4,168137339
,08/03/21,CBOE,B,C,314,VIX,VIX,8,2021,21,1.72,C,C,621215000G4,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,31.4,94.2,0,125.6,168137297
,08/03/21,CBOE,B,C,186,VIX,VIX,8,2021,21,1.72,C,C,621215000G4,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,18.6,55.8,0,74.4,168137479
,08/03/21,CBOE,B,C,200,VIX,VIX,8,2021,21,1.72,C,C,621215000G6,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,60,0,80,168137442
,08/03/21,CBOE,B,C,200,VIX,VIX,8,2021,21,1.72,C,C,621215000G6,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,20,60,0,80,168137502
,08/03/21,CBOE,B,C,100,VIX,VIX,8,2021,21,1.72,C,C,621215000G6,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,10,30,0,40,168137438
,08/03/21,CBOE,B,C,500,VIX,VIX,8,2021,21,1.72,C,C,621215000G8,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,150,0,200,168137399
,08/04/21,CBOE,B,P,300,SPX,SPX,12,2021,1475,1.7,C,P,521216000FR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,30,177,0,207,168330369
,08/04/21,CBOE,B,P,200,SPX,SPX,12,2021,1475,1.7,C,P,521216000FR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,20,118,0,138,168330129
,08/04/21,CBOE,B,P,200,SPX,SPX,12,2021,1475,1.7,C,P,521216000FR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,20,118,0,138,168330235
,08/04/21,CBOE,B,P,100,SPX,SPX,12,2021,1475,1.7,C,P,521216000FR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,168330142
,08/04/21,CBOE,B,P,100,SPX,SPX,12,2021,1475,1.7,C,P,521216000FR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,168330270
,08/04/21,CBOE,B,P,100,SPX,SPX,12,2021,1475,1.7,C,P,521216000FR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,168330355
,08/05/21,CBOE,B,P,300,SPX,SPX,9,2021,4100,26.5,C,P,~X6UO0AN2JO7V,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,30,177,0,207,168937174
,08/05/21,CBOE,B,C,300,SPX,SPX,9,2021,4600,8.5,C,P,~X6UO0AN2JDSM,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,30,177,0,207,168937504
,08/05/21,CBOE,S,P,420,SPX,SPX,10,2021,3975,37,C,P,~X6UO0AN2JQ1A,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,42,247.8,0,289.8,168938906
,08/05/21,CBOE,S,C,420,SPX,SPX,10,2021,4675,13,C,P,~X6UO0AN2JNU1,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,42,247.8,0,289.8,168939043
,08/05/21,CBOE,B,P,18,WIX,WIX,9,2021,270,14.45,O,C,CO31HCQGNNV,BLPOPT_20210805-00100-00005BWIXSEP270P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,A,0.1,1.8,0,0.36,2.16,168515099
,08/05/21,CBOE,S,C,18,WIX,WIX,9,2021,290,15.25,O,C,CO31HCQGNNV,BLPOPT_20210805-00100-00005LWIXSEP290C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,,,A,0.1,1.8,0,0.36,2.16,168516163
,08/06/21,CBOE,S,C,2,BAC,BAC,10,2021,39,2.49,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005LBACOCT39C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,168923548
,08/06/21,CBOE,S,C,2,BAC,BAC,10,2021,39,2.49,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005LBACOCT39C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,168923630
,08/06/21,CBOE,S,C,1,BAC,BAC,10,2021,39,2.49,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005LBACOCT39C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.1,0,0.02,0.12,168923638
,08/06/21,CBOE,B,P,2,BAC,BAC,10,2021,39,1.38,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005BBACOCT39P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,168923322
,08/06/21,CBOE,B,P,2,BAC,BAC,10,2021,39,1.38,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005BBACOCT39P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,168923441
,08/06/21,CBOE,B,P,1,BAC,BAC,10,2021,39,1.38,C,C,CO11HFD0CEH,BLPOPT_20210806-00039-00005BBACOCT39P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.1,0,0.02,0.12,168923445
,08/06/21,CBOE,S,C,2,GS,GS,9,2021,380,18.31,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005LGSSEP380C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,168986997
,08/06/21,CBOE,S,C,1,GS,GS,9,2021,380,18.32,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005LGSSEP380C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.1,0,0.02,0.12,168986947
,08/06/21,CBOE,S,C,1,GS,GS,9,2021,380,18.34,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005LGSSEP380C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.1,0,0.02,0.12,168986942
,08/06/21,CBOE,S,C,1,GS,GS,9,2021,380,18.36,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005LGSSEP380C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.1,0,0.02,0.12,168986598
,08/06/21,CBOE,B,P,1,GS,GS,9,2021,380,9.19,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005BGSSEP380P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.1,0,0.02,0.12,168986856
,08/06/21,CBOE,B,P,1,GS,GS,9,2021,380,9.2,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005BGSSEP380P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.1,0,0.02,0.12,168987315
,08/06/21,CBOE,B,P,2,GS,GS,9,2021,380,9.22,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005BGSSEP380P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,168987334
,08/06/21,CBOE,B,P,1,GS,GS,9,2021,380,9.22,C,C,CO41HFCS98C,BLPOPT_20210806-00036-00005BGSSEP380P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.1,0,0.02,0.12,168986574
,08/06/21,CBOE,S,P,400,SPX,SPX,9,2021,2700,0.85,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,40,236,0,276,168935697
,08/06/21,CBOE,S,P,400,SPX,SPX,9,2021,2700,0.85,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,40,236,0,276,168935938
,08/06/21,CBOE,S,P,200,SPX,SPX,9,2021,2700,0.85,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,20,118,0,138,168935931
,08/06/21,CBOE,B,P,100,SPX,SPX,9,2021,3675,6.65,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,168935515
,08/06/21,CBOE,B,P,100,SPX,SPX,9,2021,3675,6.65,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,168935518
,08/06/21,CBOE,B,P,50,SPX,SPX,9,2021,3675,6.65,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5,29.5,0,34.5,168935423
,08/06/21,CBOE,B,P,90,SPX,SPX,9,2021,3875,11.6,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,9,53.1,0,62.1,169055664
,08/06/21,CBOE,B,P,60,SPX,SPX,9,2021,3875,11.6,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,6,35.4,0,41.4,168937430
,08/06/21,CBOE,B,P,60,SPX,SPX,9,2021,3875,11.6,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,6,35.4,0,41.4,169055657
,08/06/21,CBOE,B,P,60,SPX,SPX,9,2021,3875,11.6,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,6,35.4,0,41.4,169055724
,08/06/21,CBOE,B,P,200,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,20,118,0,138,169043067
,08/06/21,CBOE,B,P,100,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,10,59,0,69,169042931
,08/06/21,CBOE,B,P,100,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,169042968
,08/06/21,CBOE,B,P,100,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,169042990
,08/06/21,CBOE,B,P,100,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,10,59,0,69,169043196
,08/06/21,CBOE,B,P,100,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,169056447
,08/06/21,CBOE,B,P,10,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1,5.9,0,6.9,169055749
,08/06/21,CBOE,B,P,7,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.7,4.13,0,4.83,168937702
,08/06/21,CBOE,B,P,7,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.7,4.13,0,4.83,169055702
,08/06/21,CBOE,B,P,6,SPX,SPX,9,2021,3875,11.7,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.6,3.54,0,4.14,169055671
,08/06/21,CBOE,B,C,9,SPX,SPX,9,2021,4425,76.5,C,P,52121800081,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.9,5.31,0,6.21,168932434
,08/06/21,CBOE,S,P,9,SPX,SPX,9,2021,4425,78.5,C,P,52121800081,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.9,5.31,0,6.21,168933171
,08/06/21,CBOE,S,C,6,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.6,3.54,0,4.14,169043929
,08/06/21,CBOE,S,C,3,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,169043800
,08/06/21,CBOE,S,C,3,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,169043859
,08/06/21,CBOE,S,C,3,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.3,1.77,0,2.07,169043944
,08/06/21,CBOE,S,C,3,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.3,1.77,0,2.07,169043948
,08/06/21,CBOE,S,C,3,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,169056038
,08/06/21,CBOE,S,C,3,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,169057087
,08/06/21,CBOE,S,C,2,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,168938903
,08/06/21,CBOE,S,C,2,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,169056046
,08/06/21,CBOE,S,C,2,SPX,SPX,9,2021,4430,76.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,169056120
,08/06/21,CBOE,B,C,2,SPX,SPX,9,2021,4430,75.8,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,168935512
,08/06/21,CBOE,B,C,2,SPX,SPX,9,2021,4430,75.8,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,168935578
,08/06/21,CBOE,B,C,1,SPX,SPX,9,2021,4430,75.8,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,168935376
,08/06/21,CBOE,B,P,6,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.6,3.54,0,4.14,169042992
,08/06/21,CBOE,B,P,3,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,169042850
,08/06/21,CBOE,B,P,3,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,169043103
,08/06/21,CBOE,B,P,3,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.3,1.77,0,2.07,169043166
,08/06/21,CBOE,B,P,3,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,0.3,1.77,0,2.07,169043271
,08/06/21,CBOE,B,P,3,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,169055669
,08/06/21,CBOE,B,P,3,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,169056358
,08/06/21,CBOE,B,P,2,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,168937746
,08/06/21,CBOE,B,P,2,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,169055659
,08/06/21,CBOE,B,P,2,SPX,SPX,9,2021,4430,78.2,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,169055774
,08/06/21,CBOE,S,P,2,SPX,SPX,9,2021,4430,77.8,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,168935870
,08/06/21,CBOE,S,P,2,SPX,SPX,9,2021,4430,77.8,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,168935987
,08/06/21,CBOE,S,P,1,SPX,SPX,9,2021,4430,77.8,C,P,5212180000000,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,168935878
,08/06/21,CBOE,S,C,100,SPX,SPX,9,2021,4525,26.6,C,P,52121800081,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,168933701
,08/06/21,CBOE,S,P,140,SPX,SPX,10,2021,3675,16.9,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,14,82.6,0,96.6,169056065
,08/06/21,CBOE,S,P,94,SPX,SPX,10,2021,3675,16.9,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,9.4,55.46,0,64.86,168939052
,08/06/21,CBOE,S,P,94,SPX,SPX,10,2021,3675,16.9,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,9.4,55.46,0,64.86,169056053
,08/06/21,CBOE,S,P,92,SPX,SPX,10,2021,3675,16.9,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,9.2,54.28,0,63.48,169056036
,08/06/21,CBOE,S,P,280,SPX,SPX,10,2021,3675,17,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,28,165.2,0,193.2,169043753
,08/06/21,CBOE,S,P,140,SPX,SPX,10,2021,3675,17,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,14,82.6,0,96.6,169043921
,08/06/21,CBOE,S,P,140,SPX,SPX,10,2021,3675,17,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,14,82.6,0,96.6,169044046
,08/06/21,CBOE,S,P,140,SPX,SPX,10,2021,3675,17,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,R,0.1,14,82.6,0,96.6,169044089
,08/06/21,CBOE,S,P,140,SPX,SPX,10,2021,3675,17,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,14,82.6,0,96.6,169044141
,08/06/21,CBOE,S,P,140,SPX,SPX,10,2021,3675,17,C,P,5212180005D,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,14,82.6,0,96.6,169056970
,08/06/21,CBOE,B,C,100,SPX,SPX,10,2021,4630,21.45,C,P,52121800081,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,59,0,69,168932492
,08/06/21,CBOE,S,P,500,VIX,VIX,9,2021,18,1.05,C,C,6212180002J,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,150,0,200,168950590
,08/06/21,CBOE,S,P,200,VIX,VIX,9,2021,18,1.07,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,60,0,80,168950565
,08/06/21,CBOE,S,P,133,VIX,VIX,9,2021,18,1.07,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,13.3,39.9,0,53.2,168950553
,08/06/21,CBOE,S,P,105,VIX,VIX,9,2021,18,1.07,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,10.5,31.5,0,42,168950625
,08/06/21,CBOE,S,P,62,VIX,VIX,9,2021,18,1.07,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,6.2,18.6,0,24.8,168950588
,08/06/21,CBOE,S,P,500,VIX,VIX,9,2021,19,1.62,C,C,6212180002J,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,150,0,200,168950720
,08/06/21,CBOE,S,P,200,VIX,VIX,9,2021,19,1.64,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,60,0,80,168950517
,08/06/21,CBOE,S,P,133,VIX,VIX,9,2021,19,1.64,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,13.3,39.9,0,53.2,168950562
,08/06/21,CBOE,S,P,105,VIX,VIX,9,2021,19,1.64,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,10.5,31.5,0,42,168950498
,08/06/21,CBOE,S,P,62,VIX,VIX,9,2021,19,1.65,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,6.2,18.6,0,24.8,168950493
,08/06/21,CBOE,B,P,500,VIX,VIX,9,2021,20,2.27,C,C,6212180002J,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,225,0,275,168949966
,08/06/21,CBOE,B,P,200,VIX,VIX,9,2021,20,2.31,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20,90,0,110,168950125
,08/06/21,CBOE,B,P,133,VIX,VIX,9,2021,20,2.31,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,13.3,59.85,0,73.15,168950330
,08/06/21,CBOE,B,P,105,VIX,VIX,9,2021,20,2.31,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,10.5,47.25,0,57.75,168949955
,08/06/21,CBOE,B,P,62,VIX,VIX,9,2021,20,2.32,C,C,621218000LA,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,6.2,27.9,0,34.1,168950077
,08/09/21,CBOE,B,C,25,FEYE,FEYE,9,2021,18,0.79,O,C,CO21HN44GE0,BLPOPT_20210809-00201-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,2.5,0,0.5,3,169255835
