Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
10/07/21,AMEX,S,P,50,BA,BA,1,2024,200.0000,30.600000,C,F,233174967,,E35J,,286,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,2.5000,12.5000,.0000,15.0000,179378080
10/07/21,AMEX,S,P,2500,HYG,HYG,12,2021,84.0000,.520000,C,P,233170897,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,C,.050000000000000,125.0000,.0000,.0000,125.0000,179341647
10/07/21,AMEX,S,P,700,IWM,IWM,2,2022,215.0000,8.980000,C,P,233192347,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,.050000000000000,35.0000,.0000,.0000,35.0000,179275099
10/07/21,AMEX,S,P,100,QQQ,QQQ,10,2021,363.0000,1.520000,C,P,233215877,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,.050000000000000,5.0000,25.0000,.0000,30.0000,179356880
10/07/21,AMEX,B,C,750,SNAP,SNAP,10,2021,70.0000,7.180000,C,P,233192857,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,37.5000,187.5000,.0000,225.0000,179284379
10/07/21,AMEX,B,C,250,SNAP,SNAP,10,2021,70.0000,7.170000,C,P,233192907,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,12.5000,62.5000,.0000,75.0000,179284400
10/07/21,AMEX,S,P,750,SNAP,SNAP,10,2021,70.0000,.470000,C,P,233192857,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,37.5000,187.5000,.0000,225.0000,179285093
10/07/21,AMEX,S,P,250,SNAP,SNAP,10,2021,70.0000,.470000,C,P,233192907,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,12.5000,62.5000,.0000,75.0000,179285755
10/07/21,AMEX,S,C,750,SNAP,SNAP,11,2021,70.0000,10.220000,C,P,233192857,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,37.5000,187.5000,.0000,225.0000,179285171
10/07/21,AMEX,S,C,250,SNAP,SNAP,11,2021,70.0000,10.220000,C,P,233192907,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,12.5000,62.5000,.0000,75.0000,179285060
10/07/21,AMEX,B,P,750,SNAP,SNAP,11,2021,70.0000,3.480000,C,P,233192857,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,37.5000,187.5000,.0000,225.0000,179284205
10/07/21,AMEX,B,P,250,SNAP,SNAP,11,2021,70.0000,3.480000,C,P,233192907,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,12.5000,62.5000,.0000,75.0000,179284330
10/08/21,AMEX,B,P,4000,KRE,KRE,11,2021,71.0000,2.650000,C,C,233236498,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,C,.050000000000000,200.0000,.0000,.0000,200.0000,179543318
10/08/21,AMEX,B,P,2650,KRE,KRE,11,2021,71.0000,2.650000,C,P,233236498,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,C,.050000000000000,132.5000,.0000,.0000,132.5000,179542855
10/08/21,AMEX,S,P,350,MRNA,MRNA,4,2022,165.0000,5.100000,C,P,233254988,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,17.5000,87.5000,.0000,105.0000,179488061
10/08/21,AMEX,B,P,700,MRNA,MRNA,4,2022,230.0000,17.750000,C,P,233254988,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,.050000000000000,35.0000,175.0000,.0000,210.0000,179487916
10/08/21,AMEX,B,P,4000,PLTR,PLTR,5,2022,19.0000,1.750000,C,P,233276998,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.050000000000000,200.0000,.0000,.0000,200.0000,179591731
10/08/21,AMEX,S,C,1000,PLTR,PLTR,5,2022,30.0000,2.000000,C,P,233276998,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,.050000000000000,50.0000,.0000,.0000,50.0000,179591887
10/11/21,AMEX,S,P,250,IWM,IWM,10,2021,200.0000,.350000,C,P,2333364111,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,.050000000000000,12.5000,62.5000,.0000,75.0000,179718615
